Nombre;CUIT;NroPrestador;Sucursal;Provincia;Seccional;Partido;Localidad;Domicilio;Telefono;Clasificacion prestador;Tipo de prestador;Especialidad;Plan;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Oncologia;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Otorrinolaringologia;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Patologia Mamaria;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Pediatria;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Urologia;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Psicologia;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Kinesiologia;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Hemodinamia;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;Internacion;Internacion Cardiologica;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;Internacion;Internacion Traumatologica;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;Internacion;Maternidad;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;Internacion;Piso;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;Internacion;Respirador;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;Internacion;Telemetria;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;Internacion;UCO;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;Internacion;UTI;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;Internacion;UTINeo;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;Cirugias;Artroscopica;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;Cirugias;Cabeza y Cuello;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;Cirugias;Cardiaca;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;Cirugias;Endoscopica;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;Cirugias;General;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;Cirugias;Infantil;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;Cirugias;Laparoscopica;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;Cirugias;Miembro Superior y Mano;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;Cirugias;Pierna y Pie;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;Cirugias;Plastica Reparadora;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;Cirugias;Toracica;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;Cirugias;Vascular Periferica;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Anatomia Patologia;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Audiometria;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Camara Gamma - Medicina Nuclear - Radioisotopos;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Colposcopia;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Eco-Doppler;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Ecografia;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Electrocardiograma;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Ergometria;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Estudios mamarios;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Holter;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Laboratorio;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Mapeo Cerebral;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Monitoreo Fetal;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Potenciales Evocados;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Presurometria;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Radiologia;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Resonador abierto;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Resonancia Magnetica Nuclear;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Tomografia Computada;Superador;
SANATORIO MODELO QUILMES;30571958941;1103;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Andres Baranda 282;43503800;Clinicas y Sanatorios;DiagnosticoyTratamiento;Tomografo abierto;Superador;
TC HAEDO (Hospital Vicente Lopez y Planes);30630264495;2461;2;Buenos Aires;BUENOS AIRES ZONA 1;General Rodriguez;General Rodriguez;25 de Mayo 699;1124673111;Diagnostico y tratamiento;DiagnosticoyTratamiento;Resonancia Magnetica Nuclear;Superador;
TC HAEDO;30630264495;2461;1;Buenos Aires;GBA OESTE;Moron;Haedo;Manuel Fresco 128;1144030073;Diagnostico y tratamiento;DiagnosticoyTratamiento;Eco-Doppler;Superador;
TC HAEDO;30630264495;2461;1;Buenos Aires;GBA OESTE;Moron;Haedo;Manuel Fresco 128;1144030073;Diagnostico y tratamiento;DiagnosticoyTratamiento;Ecografia;Superador;
TC HAEDO;30630264495;2461;1;Buenos Aires;GBA OESTE;Moron;Haedo;Manuel Fresco 128;1144030073;Diagnostico y tratamiento;DiagnosticoyTratamiento;Resonador abierto;Superador;
TC HAEDO;30630264495;2461;1;Buenos Aires;GBA OESTE;Moron;Haedo;Manuel Fresco 128;1144030073;Diagnostico y tratamiento;DiagnosticoyTratamiento;Resonancia Magnetica Nuclear;Superador;
TC HAEDO;30630264495;2461;1;Buenos Aires;GBA OESTE;Moron;Haedo;Manuel Fresco 128;1144030073;Diagnostico y tratamiento;DiagnosticoyTratamiento;Tomografia Computada;Superador;
TC HAEDO;30630264495;2461;1;Buenos Aires;GBA OESTE;Moron;Haedo;Manuel Fresco 128;1144030073;Diagnostico y tratamiento;DiagnosticoyTratamiento;Tomografo abierto;Superador;
ARGUS;30630465199;3311;4;Buenos Aires;BUENOS AIRES ZONA 1;Escobar;Ingeniero Maschwitz;Panamericana Este 1249 KM 42.7;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Camara Gamma - Medicina Nuclear - Radioisotopos;Superador;
ARGUS;30630465199;3311;4;Buenos Aires;BUENOS AIRES ZONA 1;Escobar;Ingeniero Maschwitz;Panamericana Este 1249 KM 42.7;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Densitometria Osea;Superador;
ARGUS;30630465199;3311;4;Buenos Aires;BUENOS AIRES ZONA 1;Escobar;Ingeniero Maschwitz;Panamericana Este 1249 KM 42.7;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Eco-Doppler;Superador;
ARGUS;30630465199;3311;4;Buenos Aires;BUENOS AIRES ZONA 1;Escobar;Ingeniero Maschwitz;Panamericana Este 1249 KM 42.7;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Ecografia;Superador;
ARGUS;30630465199;3311;4;Buenos Aires;BUENOS AIRES ZONA 1;Escobar;Ingeniero Maschwitz;Panamericana Este 1249 KM 42.7;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Ecografia Infantil;Superador;
ARGUS;30630465199;3311;4;Buenos Aires;BUENOS AIRES ZONA 1;Escobar;Ingeniero Maschwitz;Panamericana Este 1249 KM 42.7;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Estudios mamarios;Superador;
ARGUS;30630465199;3311;4;Buenos Aires;BUENOS AIRES ZONA 1;Escobar;Ingeniero Maschwitz;Panamericana Este 1249 KM 42.7;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Laboratorio;Superador;
ARGUS;30630465199;3311;4;Buenos Aires;BUENOS AIRES ZONA 1;Escobar;Ingeniero Maschwitz;Panamericana Este 1249 KM 42.7;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Radiologia;Superador;
ARGUS;30630465199;3311;4;Buenos Aires;BUENOS AIRES ZONA 1;Escobar;Ingeniero Maschwitz;Panamericana Este 1249 KM 42.7;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Radiologia Infantil;Superador;
ARGUS;30630465199;3311;4;Buenos Aires;BUENOS AIRES ZONA 1;Escobar;Ingeniero Maschwitz;Panamericana Este 1249 KM 42.7;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Resonador abierto;Superador;
ARGUS;30630465199;3311;4;Buenos Aires;BUENOS AIRES ZONA 1;Escobar;Ingeniero Maschwitz;Panamericana Este 1249 KM 42.7;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Resonancia Magnetica Nuclear;Superador;
ARGUS;30630465199;3311;4;Buenos Aires;BUENOS AIRES ZONA 1;Escobar;Ingeniero Maschwitz;Panamericana Este 1249 KM 42.7;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Tomografia Computada;Superador;
ARGUS;30630465199;3311;4;Buenos Aires;BUENOS AIRES ZONA 1;Escobar;Ingeniero Maschwitz;Panamericana Este 1249 KM 42.7;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Tomografo abierto;Superador;
ARGUS;30630465199;3311;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Peron 1939;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Camara Gamma - Medicina Nuclear - Radioisotopos;Superador;
ARGUS;30630465199;3311;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Peron 1939;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Densitometria Osea;Superador;
ARGUS;30630465199;3311;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Peron 1939;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Eco-Doppler;Superador;
ARGUS;30630465199;3311;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Peron 1939;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Ecografia;Superador;
ARGUS;30630465199;3311;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Peron 1939;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Ecografia Infantil;Superador;
ARGUS;30630465199;3311;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Peron 1939;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Estudios mamarios;Superador;
ARGUS;30630465199;3311;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Peron 1939;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Laboratorio;Superador;
ARGUS;30630465199;3311;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Peron 1939;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Radiologia;Superador;
ARGUS;30630465199;3311;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Peron 1939;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Radiologia Infantil;Superador;
ARGUS;30630465199;3311;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Peron 1939;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Resonador abierto;Superador;
ARGUS;30630465199;3311;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Peron 1939;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Resonancia Magnetica Nuclear;Superador;
ARGUS;30630465199;3311;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Peron 1939;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Tomografia Computada;Superador;
ARGUS;30630465199;3311;1;Buenos Aires;GBA NOROESTE;San Miguel;San Miguel;Av. Presidente Peron 1939;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Tomografo abierto;Superador;
ARGUS;30630465199;3311;2;Buenos Aires;GBA NORTE;Vicente Lopez;Olivos;Entre Rios 1351;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Camara Gamma - Medicina Nuclear - Radioisotopos;Superador;
ARGUS;30630465199;3311;2;Buenos Aires;GBA NORTE;Vicente Lopez;Olivos;Entre Rios 1351;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Densitometria Osea;Superador;
ARGUS;30630465199;3311;2;Buenos Aires;GBA NORTE;Vicente Lopez;Olivos;Entre Rios 1351;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Eco-Doppler;Superador;
ARGUS;30630465199;3311;2;Buenos Aires;GBA NORTE;Vicente Lopez;Olivos;Entre Rios 1351;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Ecografia;Superador;
ARGUS;30630465199;3311;2;Buenos Aires;GBA NORTE;Vicente Lopez;Olivos;Entre Rios 1351;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Ecografia Infantil;Superador;
ARGUS;30630465199;3311;2;Buenos Aires;GBA NORTE;Vicente Lopez;Olivos;Entre Rios 1351;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Estudios mamarios;Superador;
ARGUS;30630465199;3311;2;Buenos Aires;GBA NORTE;Vicente Lopez;Olivos;Entre Rios 1351;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Laboratorio;Superador;
ARGUS;30630465199;3311;2;Buenos Aires;GBA NORTE;Vicente Lopez;Olivos;Entre Rios 1351;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Radiologia;Superador;
ARGUS;30630465199;3311;2;Buenos Aires;GBA NORTE;Vicente Lopez;Olivos;Entre Rios 1351;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Radiologia Infantil;Superador;
ARGUS;30630465199;3311;2;Buenos Aires;GBA NORTE;Vicente Lopez;Olivos;Entre Rios 1351;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Resonador abierto;Superador;
ARGUS;30630465199;3311;2;Buenos Aires;GBA NORTE;Vicente Lopez;Olivos;Entre Rios 1351;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Resonancia Magnetica Nuclear;Superador;
ARGUS;30630465199;3311;2;Buenos Aires;GBA NORTE;Vicente Lopez;Olivos;Entre Rios 1351;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Tomografia Computada;Superador;
ARGUS;30630465199;3311;2;Buenos Aires;GBA NORTE;Vicente Lopez;Olivos;Entre Rios 1351;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Tomografo abierto;Superador;
ARGUS;30630465199;3311;3;Buenos Aires;GBA NORTE;San Isidro;San Isidro;Chacabuco 222;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Camara Gamma - Medicina Nuclear - Radioisotopos;Superador;
ARGUS;30630465199;3311;3;Buenos Aires;GBA NORTE;San Isidro;San Isidro;Chacabuco 222;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Densitometria Osea;Superador;
ARGUS;30630465199;3311;3;Buenos Aires;GBA NORTE;San Isidro;San Isidro;Chacabuco 222;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Eco-Doppler;Superador;
ARGUS;30630465199;3311;3;Buenos Aires;GBA NORTE;San Isidro;San Isidro;Chacabuco 222;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Ecografia;Superador;
ARGUS;30630465199;3311;3;Buenos Aires;GBA NORTE;San Isidro;San Isidro;Chacabuco 222;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Ecografia Infantil;Superador;
ARGUS;30630465199;3311;3;Buenos Aires;GBA NORTE;San Isidro;San Isidro;Chacabuco 222;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Estudios mamarios;Superador;
ARGUS;30630465199;3311;3;Buenos Aires;GBA NORTE;San Isidro;San Isidro;Chacabuco 222;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Laboratorio;Superador;
ARGUS;30630465199;3311;3;Buenos Aires;GBA NORTE;San Isidro;San Isidro;Chacabuco 222;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Radiologia;Superador;
ARGUS;30630465199;3311;3;Buenos Aires;GBA NORTE;San Isidro;San Isidro;Chacabuco 222;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Radiologia Infantil;Superador;
ARGUS;30630465199;3311;3;Buenos Aires;GBA NORTE;San Isidro;San Isidro;Chacabuco 222;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Resonador abierto;Superador;
ARGUS;30630465199;3311;3;Buenos Aires;GBA NORTE;San Isidro;San Isidro;Chacabuco 222;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Resonancia Magnetica Nuclear;Superador;
ARGUS;30630465199;3311;3;Buenos Aires;GBA NORTE;San Isidro;San Isidro;Chacabuco 222;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Tomografia Computada;Superador;
ARGUS;30630465199;3311;3;Buenos Aires;GBA NORTE;San Isidro;San Isidro;Chacabuco 222;4014-8900;Diagnostico y tratamiento;DiagnosticoyTratamiento;Tomografo abierto;Superador;
IAMA INSTITUTO DE ANALISIS MULTIPLES AUTOMATIZADOS;30519006630;6350;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 1;Retiro;Suipacha 931;4893-2998;Diagnostico y tratamiento;EspecialidadesAmbulatorio;Cardiologia;Superador;
IAMA INSTITUTO DE ANALISIS MULTIPLES AUTOMATIZADOS;30519006630;6350;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 1;Retiro;Suipacha 931;4893-2998;Diagnostico y tratamiento;DiagnosticoyTratamiento;Anatomia Patologia;Superador;
IAMA INSTITUTO DE ANALISIS MULTIPLES AUTOMATIZADOS;30519006630;6350;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 1;Retiro;Suipacha 931;4893-2998;Diagnostico y tratamiento;DiagnosticoyTratamiento;Camara Gamma - Medicina Nuclear - Radioisotopos;Superador;
IAMA INSTITUTO DE ANALISIS MULTIPLES AUTOMATIZADOS;30519006630;6350;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 1;Retiro;Suipacha 931;4893-2998;Diagnostico y tratamiento;DiagnosticoyTratamiento;Densitometria Osea;Superador;
IAMA INSTITUTO DE ANALISIS MULTIPLES AUTOMATIZADOS;30519006630;6350;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 1;Retiro;Suipacha 931;4893-2998;Diagnostico y tratamiento;DiagnosticoyTratamiento;Eco-Doppler;Superador;
IAMA INSTITUTO DE ANALISIS MULTIPLES AUTOMATIZADOS;30519006630;6350;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 1;Retiro;Suipacha 931;4893-2998;Diagnostico y tratamiento;DiagnosticoyTratamiento;Ecografia;Superador;
IAMA INSTITUTO DE ANALISIS MULTIPLES AUTOMATIZADOS;30519006630;6350;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 1;Retiro;Suipacha 931;4893-2998;Diagnostico y tratamiento;DiagnosticoyTratamiento;Eco Estres;Superador;
IAMA INSTITUTO DE ANALISIS MULTIPLES AUTOMATIZADOS;30519006630;6350;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 1;Retiro;Suipacha 931;4893-2998;Diagnostico y tratamiento;DiagnosticoyTratamiento;Ergometria;Superador;
IAMA INSTITUTO DE ANALISIS MULTIPLES AUTOMATIZADOS;30519006630;6350;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 1;Retiro;Suipacha 931;4893-2998;Diagnostico y tratamiento;DiagnosticoyTratamiento;Holter;Superador;
IAMA INSTITUTO DE ANALISIS MULTIPLES AUTOMATIZADOS;30519006630;6350;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 1;Retiro;Suipacha 931;4893-2998;Diagnostico y tratamiento;DiagnosticoyTratamiento;Laboratorio;Superador;
IAMA INSTITUTO DE ANALISIS MULTIPLES AUTOMATIZADOS;30519006630;6350;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 1;Retiro;Suipacha 931;4893-2998;Diagnostico y tratamiento;DiagnosticoyTratamiento;Presurometria;Superador;
